ML Catalog Number,Format,Common Name,Scientific Name,Background Species,Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,Age/Sex,Behaviors,Playback,Captive,Collected,Specimen ID,Home Archive Catalog Number,Recorder,Microphone,Accessory,Partner Institution,eBird Checklist ID,Unconfirmed,Air Temp(°C),Water Temp(°C),Media notes,Observation Details,Parent Species,eBird Species Code,Taxon Category,Taxonomic Sort,Recordist 2,Average Community Rating,Number of Ratings,Asset Tags,Original Image Height,Original Image Width
596705881,Photo,Great Tit (Great),Parus major [major Group],,Jim Stasz,2023-04-28,2023,4,28,806,Spain,ES-AN-HL,Andalucía,Huelva,Doñana PN--Centro de Visitantes La Rocina,37.1262104,-6.4988154,Adult Male,,Unspecified,"","",,,,,,,S135255467,"",,,,,Parus major,gretit3,Group,21787,,4.50,2,,1678,2514
593477531,Photo,Great Tit (Great),Parus major [major Group],,Tomáš Grim,2015-05-20,2015,5,20,0,Czech Republic,CZ-JM,Jihomoravský kraj,,NPP Váté písky,48.9281475,17.2725262,"","",Unspecified,"","",,,,,,,S94340023,"",,,,,Parus major,gretit3,Group,21787,,4.50,2,Nest,2734,3326
565552541,Photo,Great Tit (Great),Parus major [major Group],,Paul (Mac) Smith,2023-05-01,2023,5,1,1121,Ireland,IE-L-WW,Leinster,Wicklow,"Coronation Plantation, County Wicklow, IE (53.161, -6.36)",53.1612473,-6.3604652,"",,Unspecified,"","",,,,,,,S135722605,"",,,,,Parus major,gretit3,Group,21787,,4.50,2,,1916,2874
553488061,Photo,Great Tit (Great),Parus major [major Group],,Ingrid Messbauer,2023-03-29,2023,3,29,1318,Netherlands,NL-FL,Flevoland,,Vogelkijkhut - De Krakeend,52.4470255,5.4232121,"",,Unspecified,"","",,,,,,,S132156792,"",,,,,Parus major,gretit3,Group,21787,,4.50,2,,1913,2551
553135961,Photo,Great Tit (Great),Parus major [major Group],,Simon Feys,2023-04-03,2023,4,3,1320,Netherlands,NL-NB,Noord-Brabant,,Omgeving Ecoduct Nl,51.3188333,5.2125135,"",,Unspecified,"","",,,,,,,S132572714,"",,,,,Parus major,gretit3,Group,21787,,4.50,2,,2205,3308
549560771,Photo,Great Tit (Great),Parus major [major Group],,Yarin KR,2023-03-12,2023,3,12,756,United Kingdom,GB-ENG-LND,England,London,Victoria Park (South Hackney),51.5357653,-0.0402546,Adult Male – 1,,Unspecified,"","",,,,,,,S131813635,"",,,,,Parus major,gretit3,Group,21787,,4.50,2,,2974,3965
542763291,Photo,Great Tit (Great),Parus major [major Group],,Joren van Schie,2023-03-06,2023,3,6,1146,Netherlands,NL-GR,Groningen,,Groningen--Het Roege Bos,53.2249283,6.5180117,Adult Male – 1,,Unspecified,"","",,,,,,,S130299420,"",,,,,Parus major,gretit3,Group,21787,,4.50,2,,1746,2619
540542631,Photo,Great Tit (Great),Parus major [major Group],,Mia Majetschak,2023-02-21,2023,2,21,1120,Germany,DE-BE-B1,Berlin,Berlin (Kreisfreie Stadt),Großer Tiergarten,52.5147010,13.3614924,"",,Unspecified,"","",,,,,,,S129860924,"",,,,,Parus major,gretit3,Group,21787,,4.50,2,,2493,3272
532267281,Photo,Great Tit (Great),Parus major [major Group],,A Emmerson,2022-05-01,2022,5,1,759,United Kingdom,GB-ENG-CHS,England,Cheshire,Hatchmere CWT NR,53.2439622,-2.6708562,Adult – 1,,Unspecified,"","",,,,,,,S108742556,"",,,,,Parus major,gretit3,Group,21787,,4.50,2,,2094,2538
530510851,Photo,Great Tit (Great),Parus major [major Group],,Jonathan Lowes,2008-10-16,2008,10,16,0,United Kingdom,GB-ENG-DBY,England,Derbyshire,Ogston Reservoir,53.1378220,-1.4391294,Adult – 1,,Unspecified,"","",,,,,,,S42653251,"",,,,,Parus major,gretit3,Group,21787,,4.50,2,,914,1280
523321031,Photo,Great Tit (Great),Parus major [major Group],,Jonathan Lowes,2008-02-10,2008,2,10,0,United Kingdom,GB-ENG-DBY,England,Derbyshire,Carsington Water,53.0587551,-1.6294098,Adult – 1,,Unspecified,"","",,,,,,,S42653310,"",,,,,Parus major,gretit3,Group,21787,,4.50,2,,914,1279
513844801,Photo,Great Tit (Great),Parus major [major Group],,Boris Georgi,2022-12-17,2022,12,17,1004,Russia,RU-UD,Udmurtia,,Ижевск--Важнин Ключ (Izhevsk--Vazhnin Klyuch),56.8797450,53.1593867,"",,Unspecified,"","",,,,,,,S124081449,"",,,,,Parus major,gretit3,Group,21787,,4.50,2,,2424,3232
509258671,Photo,Great Tit (Great),Parus major [major Group],,Uroš Vasić,2022-12-02,2022,12,2,0,Serbia,RS-00,Beograd,,Naselje Medaković--park kod Crkve Sv. Jovana Vladimira,44.7722141,20.5015504,Adult – 1,Vocalizing,Unspecified,"","",,,,,,,S123336182,"",,,,,Parus major,gretit3,Group,21787,,4.50,2,Habitat,3151,2616
507136731,Photo,Great Tit (Great),Parus major [major Group],,Tomáš Grim,2022-11-20,2022,11,20,906,Czech Republic,CZ-ZL,Zlínský kraj,,Hostýn,49.3772973,17.7149824,Adult Female – 1,,Unspecified,"","",,,,,,,S122722059,"",,,,,Parus major,gretit3,Group,21787,,4.50,2,,2984,4476
487440541,Photo,Great Tit (Great),Parus major [major Group],,Codrin Bucur,2022-09-25,2022,9,25,1351,Switzerland,CH-BL,Basel-Landschaft,,Brüglingen Botanischen Gartens,47.5362039,7.6138215,Male – 1,"",Unspecified,"","",,,,,,,S119398194,"",,,Common Great Tit male #2 in Merian Gärten - Sep 2022,,Parus major,gretit3,Group,21787,,4.50,2,Habitat,2934,4401
478419881,Photo,Great Tit (Great),Parus major [major Group],,Peyton Stone,2022-08-26,2022,8,26,1300,United Kingdom,GB-WLS-CWY,Wales,Conwy,"Plas Penaeldroch Manor, Snowdonia National Park, Dolwyddelan GB-Wales (53.0672,-3.8580)",53.0671770,-3.8580160,Immature – 1,,Unspecified,"","",,,,,,,S117577425,"",,,,,Parus major,gretit3,Group,21787,,4.50,2,,2215,2825
478419861,Photo,Great Tit (Great),Parus major [major Group],,Peyton Stone,2022-08-26,2022,8,26,1300,United Kingdom,GB-WLS-CWY,Wales,Conwy,"Plas Penaeldroch Manor, Snowdonia National Park, Dolwyddelan GB-Wales (53.0672,-3.8580)",53.0671770,-3.8580160,Adult Female – 1,,Unspecified,"","",,,,,,,S117577425,"",,,,,Parus major,gretit3,Group,21787,,4.50,2,,1684,2485
477695651,Photo,Great Tit (Great),Parus major [major Group],,Francesco Barberini,2022-02-12,2022,2,12,1007,Italy,IT-55,Umbria,,"Lago di Alviano WWF (Sundays only,10 to dusk,1 Sept.-31 May)",42.6161239,12.2468376,"",,Unspecified,"","",,,,,,,S102479588,"",,,,,Parus major,gretit3,Group,21787,,4.50,2,,2847,4307
445166031,Photo,Great Tit (Great),Parus major [major Group],,Tomáš Grim,2022-04-06,2022,4,6,932,Czech Republic,CZ-JM,Jihomoravský kraj,,Brno--Lesná,49.2307351,16.6251865,"",,Unspecified,"","",,,,,,,S106457246,"",,,,,Parus major,gretit3,Group,21787,,4.50,2,,2545,3817
445162941,Photo,Great Tit (Great),Parus major [major Group],,Tomáš Grim,2022-04-06,2022,4,6,932,Czech Republic,CZ-JM,Jihomoravský kraj,,Brno--Lesná,49.2307351,16.6251865,Adult – 1,"",Unspecified,"","",,,,,,,S106457246,"",,,,,Parus major,gretit3,Group,21787,,4.50,2,Habitat,2807,4210
431840441,Photo,Great Tit (Great),Parus major [major Group],,Christoph Moning,2022-03-13,2022,3,13,1016,Germany,DE-BY-FS,Bayern,Freising,"Brandstadl, Hallbergmoos, Bayern, DE (48,32, 11,713)",48.3200997,11.7133060,"",,Unspecified,"","",,,,,,,S104743505,"",,,,,Parus major,gretit3,Group,21787,,4.50,2,,2808,4488
258445091,Photo,Great Tit (Great),Parus major [major Group],,Robert Tizard,2017-04-29,2017,4,29,1420,Kazakhstan,KZ-AKM,Aqmola oblysy,,"51.1540x71.4146 - Apr 29, 2017, 2:20 PM",51.1539980,71.4146390,"",,Unspecified,"","",,,,,,,S36413642,"",,,,,Parus major,gretit3,Group,21787,,4.50,2,,600,600
219589901,Photo,Great Tit (Great),Parus major [major Group],,Kat Byrd,2019-06-04,2019,6,4,815,Norway,NO-03,Oslo,,"maridalen, oslo, norway",59.9969840,10.7959623,"",,Unspecified,"","",,,,,,,S57145077,"",,,,Bringing food to nest in old woodpecker hole in same tree as Nuthatch.,Parus major,gretit3,Group,21787,,4.50,2,,768,872
214860221,Photo,Great Tit (Great),Parus major [major Group],,Fanis Theofanopoulos (ASalafa Deri),2019-12-15,2019,12,15,928,Netherlands,NL-FR,Fryslân,,Moddergat,53.4048000,6.0775000,Adult – 1,"",Unspecified,"","",,,,,,,S62332438,"",,,major,major,Parus major,gretit3,Group,21787,,4.50,2,"Habitat; Watermark",2152,1640
202700061,Photo,Great Tit (Great),Parus major [major Group],,A Emmerson,2014-08-27,2014,8,27,1050,United Kingdom,GB-ENG-DBY,England,Derbyshire,Carsington Water,53.0587551,-1.6294098,"",,Unspecified,"","",,,,,,,S63751931,"",,,,,Parus major,gretit3,Group,21787,,4.50,2,,1872,2472
194523261,Photo,Great Tit (Great),Parus major [major Group],,Thomas Gibson,2019-12-22,2019,12,22,1218,United Kingdom,GB-ENG-BRC,England,Berkshire,Private Garden,51.4611265,-0.5622688,"",,Unspecified,"","",,,,,,,S62534839,"",,,,,Parus major,gretit3,Group,21787,,4.50,2,,3456,4608
179249211,Photo,Great Tit (Great),Parus major [major Group],,Hannes Leonard,2019-09-19,2019,9,19,1722,United Kingdom,GB-ENG-SRY,England,Surrey,Newlands Corner,51.2329500,-0.5058000,"",,Unspecified,"","",,,,,,,S59969916,"",,,,,Parus major,gretit3,Group,21787,,4.50,2,,3615,5415
179249201,Photo,Great Tit (Great),Parus major [major Group],,Hannes Leonard,2019-09-19,2019,9,19,1722,United Kingdom,GB-ENG-SRY,England,Surrey,Newlands Corner,51.2329500,-0.5058000,"",,Unspecified,"","",,,,,,,S59969916,"",,,This bird had a weird eye tumor,,Parus major,gretit3,Group,21787,,4.50,2,,3615,5415
172775111,Photo,Great Tit (Great),Parus major [major Group],,Butch Carter,2012-05-03,2012,5,3,1400,Germany,DE-HH-HH,Hamburg,Hamburg (Kreisfreie Stadt),Knaus Camping Hamburg,53.6507012,9.9299861,"",,Unspecified,"","",,,,,,,S59036055,"",,,,,Parus major,gretit3,Group,21787,,4.50,2,,2036,3054
160271331,Photo,Great Tit (Great),Parus major [major Group],,A Emmerson,2019-05-18,2019,5,18,1158,United Kingdom,GB-ENG-CHS,England,Cheshire,Poynton Coppice LNR,53.3399185,-2.0921388,Adult,,Unspecified,"","",,,,,,,S56451992,"",,,,,Parus major,gretit3,Group,21787,,4.50,2,,1626,2232
149316231,Photo,Great Tit (Great),Parus major [major Group],,Scott Sneed,2019-03-25,2019,3,25,1355,Israel,IL-JM,Yerushalayim,,"IL-Jerusalem-Hebrew Union College (31.7750,35.2249)",31.7749610,35.2249000,"",,Unspecified,"","",,,,,,,S54218387,"",,,,,Parus major,gretit3,Group,21787,,4.50,2,,2992,2992
148115701,Photo,Great Tit (Great),Parus major [major Group],,Pierre Montieth,2019-03-30,2019,3,30,1310,United Kingdom,GB-ENG-CHS,England,Cheshire,Burton Mere Wetlands RSPB Reserve,53.2543484,-3.0309086,Adult Male,,Unspecified,"","",,,,,,,S54385523,"",,,,,Parus major,gretit3,Group,21787,,4.50,2,,2008,3095
144910321,Photo,Great Tit (Great),Parus major [major Group],,Anton Liebermann,2019-03-11,2019,3,11,620,Denmark,DK-85,Region Sjælland,,Gedser Odde,54.5594542,11.9698675,Adult Male,,Unspecified,"","",,,,,,,S53714493,"",,,,,Parus major,gretit3,Group,21787,,4.50,2,,3024,4032
133450241,Photo,Great Tit (Great),Parus major [major Group],,Alexander Gorbunov,2013-04-29,2013,4,29,0,Russia,RU-MOW,Moscow,,Серебряный Бор (Serebryaniy Bor),55.7796429,37.4269608,"",,Unspecified,"","",,,,,,,S51374967,"",,,,,Parus major,gretit3,Group,21787,,4.50,2,,2956,4469
132799771,Photo,Great Tit (Great),Parus major [major Group],,Seppo Niemispelto,2019-01-03,2019,1,3,910,Finland,FI-17,Satakunta,,FI-SK Merikarvia -- Varputie 14 (home yard),61.8481426,21.5128937,Adult Female,,Unspecified,"","",,,,,,,S51246068,"",,,,,Parus major,gretit3,Group,21787,,4.50,2,,1964,3000
130911951,Photo,Great Tit (Great),Parus major [major Group],,Seppo Niemispelto,2018-12-23,2018,12,23,915,Finland,FI-17,Satakunta,,FI-SK Merikarvia -- Varputie 14 (home yard),61.8481426,21.5128937,"",,Unspecified,"","",,,,,,,S50888941,"",,,,,Parus major,gretit3,Group,21787,,4.50,2,,1906,3000
128362891,Photo,Great Tit (Great),Parus major [major Group],,Rohan van Twest,2015-04-16,2015,4,16,1530,Netherlands,NL-ZE,Zeeland,,Netherlands: Brouwershaven,51.7257522,3.9104462,"",,Unspecified,"","",,,,,,,S23532703,"",,,,,Parus major,gretit3,Group,21787,,4.50,2,,1554,2253
121937951,Photo,Great Tit (Great),Parus major [major Group],,Örjan Sjögren,2018-11-04,2018,11,4,1029,Sweden,SE-AB,Stockholms län [SE-01],,"Björkhagen -- matningen, Svalövsvägen",59.2895051,18.1241508,"",,Unspecified,"","",,,,,,,S49662179,"",,,,,Parus major,gretit3,Group,21787,,4.50,2,,3113,4150
114932121,Photo,Great Tit (Great),Parus major [major Group],,Peter Wijnsouw,2018-09-11,2018,9,11,1300,Belgium,BE-VLG,Vlaamse Gewest,,Oostwinkel - Tuin Peter W.,51.1413016,3.5223989,Male,,Unspecified,"","",,,,,,,S48516329,"",,,,,Parus major,gretit3,Group,21787,,4.50,2,,2553,3830
108193321,Photo,Great Tit (Great),Parus major [major Group],,Jay McGowan,2018-06-26,2018,6,26,910,Spain,ES-CB,Cantabria,,"Picos de Europa PN--Estación Inferior, Fuente Dé",43.1437867,-4.8127306,Juvenile,,Unspecified,"","",,,,,,,S46810732,"",,,,,Parus major,gretit3,Group,21787,,4.50,2,,1934,3258
107370921,Photo,Great Tit (Great),Parus major [major Group],,Jay McGowan,2018-06-23,2018,6,23,922,Spain,ES-PV-VZ,País Vasco,Bizkaia,"Gibelorratzagako San Pelaio Auzoa, Bakio",43.4412343,-2.7883437,"",,Unspecified,"","",,,,,,,S46743985,"",,,,,Parus major,gretit3,Group,21787,,4.50,2,,2472,3718
107370871,Photo,Great Tit (Great),Parus major [major Group],,Jay McGowan,2018-06-23,2018,6,23,922,Spain,ES-PV-VZ,País Vasco,Bizkaia,"Gibelorratzagako San Pelaio Auzoa, Bakio",43.4412343,-2.7883437,"",,Unspecified,"","",,,,,,,S46743985,"",,,,,Parus major,gretit3,Group,21787,,4.50,2,,2414,3638
107370821,Photo,Great Tit (Great),Parus major [major Group],,Jay McGowan,2018-06-23,2018,6,23,922,Spain,ES-PV-VZ,País Vasco,Bizkaia,"Gibelorratzagako San Pelaio Auzoa, Bakio",43.4412343,-2.7883437,"",,Unspecified,"","",,,,,,,S46743985,"",,,,,Parus major,gretit3,Group,21787,,4.50,2,,2504,3679
99390601,Photo,Great Tit (Great),Parus major [major Group],,Anton Liebermann,2017-10-16,2017,10,16,0,Denmark,DK-85,Region Sjælland,,Gedser Odde,54.5594542,11.9698675,"",,Unspecified,"","",,,,,,,S45514309,"",,,,3/1,Parus major,gretit3,Group,21787,,4.50,2,,2322,4128
96848991,Photo,Great Tit (Great),Parus major [major Group],,Dennis Mersky,2018-04-20,2018,4,20,945,United Kingdom,GB-ENG-SFK,England,Suffolk,Minsmere RSPB Reserve,52.2466167,1.6225863,"",,Unspecified,"","",,,,,,,S44755753,"",,,,,Parus major,gretit3,Group,21787,,4.50,2,,2000,3008
89712161,Photo,Great Tit (Great),Parus major [major Group],,Pedro Fernandes,2018-03-07,2018,3,7,1043,Morocco,MA-07,Rabat-Salé-Zemmour-Zaer,,Bois Omar Ibn Khattab (Fôret Moulay Abdellah),33.9962257,-6.8407488,Adult Male,,Unspecified,"","",,,,,,,S43487060,"",,,,,Parus major,gretit3,Group,21787,,4.50,2,,750,1000
76844551,Photo,Great Tit (Great),Parus major [major Group],,Simeon Gigov,2015-11-27,2015,11,27,1420,Bulgaria,BG-23,Sofia,,Slivnitsa,42.8529387,23.0373001,Adult Male,,Unspecified,"","",,,,,,,S40834449,"",,,,,Parus major,gretit3,Group,21787,,4.50,2,,1000,1500
76844541,Photo,Great Tit (Great),Parus major [major Group],,Simeon Gigov,2015-11-27,2015,11,27,1420,Bulgaria,BG-23,Sofia,,Slivnitsa,42.8529387,23.0373001,Adult Male,,Unspecified,"","",,,,,,,S40834449,"",,,,,Parus major,gretit3,Group,21787,,4.50,2,,764,1146
76844521,Photo,Great Tit (Great),Parus major [major Group],,Simeon Gigov,2015-11-27,2015,11,27,1420,Bulgaria,BG-23,Sofia,,Slivnitsa,42.8529387,23.0373001,Adult Male,,Unspecified,"","",,,,,,,S40834449,"",,,,,Parus major,gretit3,Group,21787,,4.50,2,,1000,1500
76844511,Photo,Great Tit (Great),Parus major [major Group],,Simeon Gigov,2015-11-27,2015,11,27,1420,Bulgaria,BG-23,Sofia,,Slivnitsa,42.8529387,23.0373001,Adult Male,,Unspecified,"","",,,,,,,S40834449,"",,,,,Parus major,gretit3,Group,21787,,4.50,2,,1000,1500
76844501,Photo,Great Tit (Great),Parus major [major Group],,Simeon Gigov,2015-11-27,2015,11,27,1420,Bulgaria,BG-23,Sofia,,Slivnitsa,42.8529387,23.0373001,Adult Female,,Unspecified,"","",,,,,,,S40834449,"",,,,,Parus major,gretit3,Group,21787,,4.50,2,,724,1086
76844491,Photo,Great Tit (Great),Parus major [major Group],,Simeon Gigov,2015-11-27,2015,11,27,1420,Bulgaria,BG-23,Sofia,,Slivnitsa,42.8529387,23.0373001,Adult Male,,Unspecified,"","",,,,,,,S40834449,"",,,,,Parus major,gretit3,Group,21787,,4.50,2,,729,1093
76844481,Photo,Great Tit (Great),Parus major [major Group],,Simeon Gigov,2015-11-27,2015,11,27,1420,Bulgaria,BG-23,Sofia,,Slivnitsa,42.8529387,23.0373001,Adult Female,,Unspecified,"","",,,,,,,S40834449,"",,,,,Parus major,gretit3,Group,21787,,4.50,2,,694,1041
52148381,Photo,Great Tit (Great),Parus major [major Group],,Scott Young,2017-03-21,2017,3,21,1134,Russia,RU-TA,Tatarstan,,Лес На Дубравной (Dubravnaya Wood),55.7314570,49.2170400,"",,Unspecified,"","",,,,,,,S35324201,"",,,,,Parus major,gretit3,Group,21787,,4.50,2,,1759,2192
48033141,Photo,Great Tit (Great),Parus major [major Group],,Nigel Voaden,2016-01-15,2016,1,15,1030,United Kingdom,GB-SCT-HLD,Scotland,Highland,Loch Garten RSPB Reserve,57.2437420,-3.6954618,"",,Unspecified,"","",,,,,,,S26907297,"",,,,,Parus major,gretit3,Group,21787,,4.50,2,,1080,1620
43693411,Photo,Great Tit (Great),Parus major [major Group],,Stephen Harris,2016-12-26,2016,12,26,815,United Kingdom,GB-ENG-LND,England,London,Queen Elizabeth Olympic Park,51.5442266,-0.0162435,Adult,,Unspecified,"","",,,,,,,S33242117,"",,,Great Tit at the Waterglades.,,Parus major,gretit3,Group,21787,,4.50,2,,3754,4681
36602861,Photo,Great Tit (Great),Parus major [major Group],,Joseph Pescatore,2016-08-31,2016,8,31,824,United Kingdom,GB-ENG-LND,England,London,GB-England-London-Walpole Park - 51.5087x-0.3100,51.5087190,-0.3099550,"",,Unspecified,"","",,,,,,,S31348712,"",,,,,Parus major,gretit3,Group,21787,,4.50,2,,2329,3440
28587591,Photo,Great Tit (Great),Parus major [major Group],,Stephen Harris,2016-05-11,2016,5,11,1600,United Kingdom,GB-ENG-LND,England,London,Kensington Gardens (Kensington),51.5070009,-0.1806521,Adult,,Unspecified,"","",,,,,,,S29568807,"",,,A Great Tit in Kensington Gardens.,,Parus major,gretit3,Group,21787,,4.50,2,,3842,4753
418491721,Photo,Great Tit (Great),Parus major [major Group],,Tomáš Grim,2021-11-05,2021,11,5,800,Czech Republic,CZ-OL,Olomoucký kraj,,CHKO Jeseníky--Červenohorské sedlo,50.1225592,17.1535313,Adult – 1,"",Unspecified,"","",,,,,,,S97340366,"",,,,,Parus major,gretit3,Group,21787,,4.00,4,In-hand,1736,3228
178126401,Photo,Great Tit (Great),Parus major [major Group],,Hannes Leonard,2019-08-28,2019,8,28,753,United Kingdom,GB-ENG-SRY,England,Surrey,Hydestile Cottages - Hambledon Road,51.1530510,-0.6182750,"",,Unspecified,"","",,,,,,,S59367457,"",,,,,Parus major,gretit3,Group,21787,,3.50,4,,2165,3243
110439881,Photo,Great Tit (Great),Parus major [major Group],,Anton Liebermann,2018-08-04,2018,8,4,445,Denmark,DK-85,Region Sjælland,,Gedser Odde,54.5594542,11.9698675,"",,Unspecified,"","",,,,,,,S47659632,"",,,,0/1,Parus major,gretit3,Group,21787,,3.50,4,,3024,4032
78932281,Photo,Great Tit (Great),Parus major [major Group],,"Ryan O'Donnell",2017-12-18,2017,12,18,1014,France,FR-IDF-75C,Île-de-France,Paris,Bois de Vincennes--Lac et Îles Daumesnil,48.8309386,2.4137521,"",,Unspecified,"","",,,,,,,S41169563,"",,,,,Parus major,gretit3,Group,21787,,3.50,4,,1833,2861
92782081,Photo,Great Tit (Great),Parus major [major Group],,Marky Mutchler,2018-03-31,2018,3,31,1403,Israel,IL-JM,Yerushalayim,,Jerusalem Bird Observatory התחנה לחקר ציפורי ירושלים,31.7793285,35.2062142,"",,Unspecified,"","",,,,,,,S44122369,"",,,,,Parus major,gretit3,Group,21787,,3.33,9,,2975,4778
178126391,Photo,Great Tit (Great),Parus major [major Group],,Hannes Leonard,2019-08-28,2019,8,28,753,United Kingdom,GB-ENG-SRY,England,Surrey,Hydestile Cottages - Hambledon Road,51.1530510,-0.6182750,"",,Unspecified,"","",,,,,,,S59367457,"",,,,,Parus major,gretit3,Group,21787,,3.67,3,,2259,3385
204233001,Photo,Great Tit (Great),Parus major [major Group],,José Luis Copete,2010-04-03,2010,4,3,0,Morocco,MA-06,Meknès-Tafilalet,,Ifrane,33.5362000,-5.1165000,Adult Male – 1,,Unspecified,"","",,IBC1031911,,,,,S64969597,"",,,"Adult male. Elevation: 1618 m. Date added to IBC: June 21, 2016.",IBC scientific name: Parus major excelsus.,Parus major,gretit3,Group,21787,,3.33,6,,1536,2048
614979115,Photo,Great Tit (Great),Parus major [major Group],,Boris Georgi,2024-02-17,2024,2,17,1432,Russia,RU-MOW,Moscow,,Химкинский лесопарк (Khimkinskiy Lesopark),55.8811727,37.4687862,"",,Unspecified,"","",,,,,,,S161782054,"",,,,,Parus major,gretit3,Group,21787,,4.00,2,,2173,2897
608472271,Photo,Great Tit (Great),Parus major [major Group],,James Sherwonit,2023-08-23,2023,8,23,640,Romania,RO-HR,Harghita,,Hargita Bear Lodge,46.4509960,25.3972160,"",,Unspecified,"","",,,,,,,S148666860,"",,,,,Parus major,gretit3,Group,21787,,4.00,2,,1926,2850
607495311,Photo,Great Tit (Great),Parus major [major Group],,Jonathan Lowes,2012-05-05,2012,5,5,1455,United Kingdom,GB-ENG-DBY,England,Derbyshire,Upperdale,53.2459320,-1.7354270,Adult – 1,,Unspecified,"","",,,,,,,S42651947,"",,,,,Parus major,gretit3,Group,21787,,4.00,2,,1429,2000
571765251,Photo,Great Tit (Great),Parus major [major Group],,Bruce Wedderburn,2023-05-14,2023,5,14,740,United Kingdom,GB-SCT-HLD,Scotland,Highland,Loch Ruthven RSPB Reserve--Hide,57.3208995,-4.2733812,"",,Unspecified,"","",,,,,,,S137630916,"",,,,,Parus major,gretit3,Group,21787,,4.00,2,,816,1244
568760531,Photo,Great Tit (Great),Parus major [major Group],,Mark Sikking,2023-05-08,2023,5,8,900,Netherlands,NL-UT,Utrecht,,Odijk,52.0503440,5.2334060,Adult Female – 1,"Carrying Food; Feeding Young",Unspecified,"","",,,,,,,S136593210,"",,,,,Parus major,gretit3,Group,21787,,4.00,2,"",1500,2000
565721761,Photo,Great Tit (Great),Parus major [major Group],,Bill Tollefson,2023-04-11,2023,4,11,1059,Austria,AT-3,Niederösterreich,,"Österreichische Romantikstraße, Krems an der Donau, Niederösterreich, AT (48.394, 15.562)",48.3942557,15.5620232,Adult – 1,"",Unspecified,"","",,,,,,,S133386436,"",,,,,Parus major,gretit3,Group,21787,,4.00,2,Habitat,1499,2248
524876101,Photo,Great Tit (Great),Parus major [major Group],,Peyton Stone,2023-01-16,2023,1,16,1230,United Kingdom,GB-ENG-ESX,England,East Sussex,Weir Wood Reservoir LNR,51.0898081,-0.0265087,"",,Unspecified,"","",,,,,,,S126276671,"",,,,,Parus major,gretit3,Group,21787,,4.00,2,,1406,1883
518268311,Photo,Great Tit (Great),Parus major [major Group],,Will Krohn,2022-12-30,2022,12,30,1442,Germany,DE-SH-OD,Schleswig-Holstein,Stormarn,Böge-Park,53.5070680,10.2380090,"",,Unspecified,"","",,,,,,,S124922333,"",,,,,Parus major,gretit3,Group,21787,,4.00,2,,941,1498
501230781,Photo,Great Tit (Great),Parus major [major Group],,Codrin Bucur,2022-11-06,2022,11,6,1223,Romania,RO-CJ,Cluj,,Mikó Garden,46.7641220,23.5809910,Adult – 1,Foraging or Eating,Unspecified,"","",,,,,,,S121938881,"",,,"Common Great Tit #3 in Mikó Garden, Cluj - Nov 2022",,Parus major,gretit3,Group,21787,,4.00,2,Habitat,2101,3151
478419871,Photo,Great Tit (Great),Parus major [major Group],,Peyton Stone,2022-08-26,2022,8,26,1300,United Kingdom,GB-WLS-CWY,Wales,Conwy,"Plas Penaeldroch Manor, Snowdonia National Park, Dolwyddelan GB-Wales (53.0672,-3.8580)",53.0671770,-3.8580160,Adult – 1,Foraging or Eating,Unspecified,"","",,,,,,,S117577425,"",,,,,Parus major,gretit3,Group,21787,,4.00,2,"",1795,2612
469401791,Photo,Great Tit (Great),Parus major [major Group],,Codrin Bucur,2021-03-27,2021,3,27,1230,Switzerland,CH-BS,Basel-Stadt,,Schützenmatt Park,47.5517958,7.5744510,Adult – 1,"",Unspecified,"","",,,,,,,S115548118,"",,,Common Great Tit #1 in Schützenmattpark - Mar 2021,,Parus major,gretit3,Group,21787,,4.00,2,Habitat,2779,4195
445226251,Photo,Great Tit (Great),Parus major [major Group],,Tomáš Grim,2022-05-05,2022,5,5,658,Czech Republic,CZ-OL,Olomoucký kraj,,Šternberk,49.7220012,17.2975354,Adult – 1,"",Unspecified,"","",,,,,,,S108981671,"",,,,,Parus major,gretit3,Group,21787,,4.00,2,Habitat,1816,2724
319718171,Photo,Great Tit (Great),Parus major [major Group],,Pedro Fernandes,2021-03-25,2021,3,25,1344,Croatia,HR-21,Grad Zagreb,,Park šuma Tuškanac,45.8220050,15.9685460,"",Foraging or Eating,Unspecified,"","",,,,,,,S84066566,"",,,,Five singing birds.,Parus major,gretit3,Group,21787,,4.00,2,"",900,1600
303688421,Photo,Great Tit (Great),Parus major [major Group],,Pedro Fernandes,2021-02-02,2021,2,2,1333,Croatia,HR-21,Grad Zagreb,,Bundek Park,45.7852426,15.9896779,"",Foraging or Eating,Unspecified,"","",,,,,,,S80311489,"",,,,"Five birds chasing each other (or one bird in particular, couldn't tell).",Parus major,gretit3,Group,21787,,4.00,2,"",900,1600
298287471,Photo,Great Tit (Great),Parus major [major Group],,Pedro Fernandes,2021-01-16,2021,1,16,1253,Croatia,HR-21,Grad Zagreb,,Park Maksimir--Zagreb,45.8235519,16.0202980,Adult Female – 1,,Unspecified,"","",,,,,,,S79327580,"",,,,Estimate (5/5). Concentrated around feeders. One singing.,Parus major,gretit3,Group,21787,,4.00,2,,900,1600
